SRA acc,Biosample acc,Bioproject acc,Taxonomia acc,Instrumento,Amostras,Bases,Tamanho,Organismo,Estratégia,Recurso,Seleção,Protocolo,Criação
SRR11650869,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.57,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650870,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.48,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650871,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.03,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650872,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.87,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650873,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.67,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650874,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.12,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650875,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.45,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650876,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.31,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650877,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.64,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650878,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.39,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650879,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.46,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650880,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.03,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650881,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.38,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650882,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.92,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650883,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.01,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650884,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.87,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650885,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.04,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650886,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.66,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650887,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.1,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650888,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.83,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650889,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.47,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650890,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.5,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650891,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.19,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650892,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.64,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650893,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.26,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650894,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.73,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650895,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.1,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650896,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.14,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650897,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.25,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650898,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.47,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650899,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.72,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650900,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.14,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650901,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.95,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650902,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.23,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650903,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.62,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650904,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.1,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650905,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.53,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650906,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.52,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650907,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.43,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650908,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.52,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650909,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.64,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650910,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.58,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650911,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.06,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650912,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.76,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650913,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.98,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650914,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.76,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650915,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.51,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650916,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.01,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650917,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.01,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650918,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.8,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650919,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.86,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650920,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.73,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650921,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.52,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650922,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.91,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650923,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.25,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650924,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.26,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650925,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.99,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650926,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.68,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650927,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.41,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650928,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.01,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650929,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.0,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650930,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.02,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650931,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.59,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650932,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.81,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650933,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.13,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650934,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.79,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650935,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.03,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650936,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.8,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650937,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.23,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650938,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.23,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650939,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.03,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650940,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.91,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650941,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.27,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650942,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.59,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650943,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.9,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650944,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.86,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650945,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.56,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650946,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.61,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650947,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.34,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650948,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.38,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650949,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.37,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650950,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.74,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650951,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.51,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650952,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.19,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650953,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.57,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650954,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.66,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650955,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.63,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650956,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.11,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650957,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.64,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650958,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.36,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650959,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.26,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650960,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.1,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650961,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.25,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650962,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.2,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650963,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.46,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650964,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.91,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650965,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.15,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650966,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.8,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650967,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.12,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650968,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.63,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650969,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.21,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650970,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.15,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650971,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.36,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650972,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.94,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650973,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.99,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650974,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.53,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650975,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.18,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650976,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.81,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650977,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.09,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650978,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.43,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650979,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.89,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650980,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.46,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650981,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.78,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650982,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.36,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650983,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.06,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650984,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.99,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650985,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.5,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650986,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.15,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650987,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.2,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650988,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.84,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650989,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.04,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650990,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.17,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650991,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.23,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650992,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.03,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650993,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.18,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650994,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.63,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650995,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.23,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650996,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.27,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650997,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.32,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650998,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.91,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11650999,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.07,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651000,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.21,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651001,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,6.96,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651002,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.57,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651003,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.76,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651004,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.75,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651005,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.44,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651006,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.75,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651007,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.49,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651008,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.59,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651009,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.94,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651010,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.13,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651011,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.35,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651012,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.53,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651013,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.33,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651014,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.59,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651015,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.22,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651016,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.95,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651017,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.77,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651018,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.78,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651019,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.86,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651020,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.86,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651021,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.04,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651022,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.76,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651023,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.77,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651024,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.64,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651025,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.0,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651026,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.99,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651027,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.65,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651028,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.31,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651029,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.63,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651030,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.71,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651031,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.19,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651032,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.69,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651033,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.53,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651034,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.54,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651035,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.11,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651036,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.57,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651037,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.63,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651038,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.21,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651039,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.75,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651040,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.51,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651041,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.6,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651042,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.78,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651043,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.06,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651044,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.58,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651045,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.84,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651046,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.99,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651047,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.86,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651048,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,10.97,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651049,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.66,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651050,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.52,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651051,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,11.01,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651052,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.77,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651053,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,8.96,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651054,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.1,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651055,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.73,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651056,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.19,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651057,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.32,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
SRR11651058,SAMN14776761,PRJNA629472,7176,MinION,4000,0.0,9.15,Culex quinquefasciatus,WGS,Genomic,Random,,2020/05/26
