SRA acc,Biosample acc,Bioproject acc,Taxonomia acc,Instrumento,Amostras,Bases,Tamanho,Organismo,Estratégia,Recurso,Seleção,Protocolo,Criação
ERR1905980,SAMEA103954342,PRJEB20192,7160,Illumina Genome Analyzer IIx,296409,0.1,26.78,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905979,SAMEA103954341,PRJEB20192,7160,Illumina Genome Analyzer IIx,308171,0.1,30.18,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905978,SAMEA103954340,PRJEB20192,7160,Illumina Genome Analyzer IIx,306576,0.1,25.27,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905977,SAMEA103954339,PRJEB20192,7160,Illumina Genome Analyzer IIx,239739,0.1,19.77,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905976,SAMEA103954338,PRJEB20192,7160,Illumina Genome Analyzer IIx,359447,0.1,29.51,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905975,SAMEA103954337,PRJEB20192,7160,Illumina Genome Analyzer IIx,78074,0.0,7.08,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905974,SAMEA103954336,PRJEB20192,7160,Illumina Genome Analyzer IIx,58570,0.0,5.33,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905973,SAMEA103954335,PRJEB20192,7160,Illumina Genome Analyzer IIx,386084,0.1,31.66,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905972,SAMEA103954334,PRJEB20192,7160,Illumina Genome Analyzer IIx,265885,0.1,21.96,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905971,SAMEA103954333,PRJEB20192,7160,Illumina Genome Analyzer IIx,172085,0.0,14.18,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905970,SAMEA103954332,PRJEB20192,7160,Illumina Genome Analyzer IIx,152825,0.0,12.5,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905969,SAMEA103954331,PRJEB20192,7160,Illumina Genome Analyzer IIx,934,0.0,0.11,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905968,SAMEA103954330,PRJEB20192,7160,Illumina Genome Analyzer IIx,91033,0.0,8.26,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905967,SAMEA103954329,PRJEB20192,7160,Illumina Genome Analyzer IIx,74176,0.0,6.77,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905966,SAMEA103954328,PRJEB20192,7160,Illumina Genome Analyzer IIx,91302,0.0,8.26,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905965,SAMEA103954327,PRJEB20192,7160,Illumina Genome Analyzer IIx,180605,0.0,16.16,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905964,SAMEA103954326,PRJEB20192,7160,Illumina Genome Analyzer IIx,388843,0.1,34.68,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905963,SAMEA103954325,PRJEB20192,7160,Illumina Genome Analyzer IIx,318210,0.1,28.39,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905962,SAMEA103954324,PRJEB20192,7160,Illumina Genome Analyzer IIx,181976,0.0,14.9,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905961,SAMEA103954323,PRJEB20192,7160,Illumina Genome Analyzer IIx,202371,0.0,16.62,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905960,SAMEA103954322,PRJEB20192,7160,Illumina Genome Analyzer IIx,268499,0.1,22.06,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905959,SAMEA103954321,PRJEB20192,7160,Illumina Genome Analyzer IIx,325764,0.1,29.43,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905958,SAMEA103954320,PRJEB20192,7160,Illumina Genome Analyzer IIx,357771,0.1,32.26,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905957,SAMEA103954319,PRJEB20192,7160,Illumina Genome Analyzer IIx,279202,0.1,25.13,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905956,SAMEA103954318,PRJEB20192,7160,Illumina Genome Analyzer IIx,138820,0.0,12.45,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905955,SAMEA103954317,PRJEB20192,7160,Illumina Genome Analyzer IIx,277328,0.1,24.98,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905954,SAMEA103954316,PRJEB20192,7160,Illumina Genome Analyzer IIx,186015,0.0,16.68,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905953,SAMEA103954315,PRJEB20192,7160,Illumina Genome Analyzer IIx,2945,0.0,0.3,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905952,SAMEA103954314,PRJEB20192,7160,Illumina Genome Analyzer IIx,313105,0.1,27.96,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905951,SAMEA103954313,PRJEB20192,7160,Illumina Genome Analyzer IIx,207659,0.1,18.66,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905950,SAMEA103954312,PRJEB20192,7160,Illumina Genome Analyzer IIx,96209,0.0,8.68,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905949,SAMEA103954311,PRJEB20192,7160,Illumina Genome Analyzer IIx,58557,0.0,5.29,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905948,SAMEA103954310,PRJEB20192,7160,Illumina Genome Analyzer IIx,62779,0.0,5.69,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905947,SAMEA103954309,PRJEB20192,7160,Illumina Genome Analyzer IIx,286498,0.1,25.55,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905946,SAMEA103954308,PRJEB20192,7160,Illumina Genome Analyzer IIx,108497,0.0,9.69,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905945,SAMEA103954307,PRJEB20192,7160,Illumina Genome Analyzer IIx,155251,0.0,13.97,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905944,SAMEA103954306,PRJEB20192,7160,Illumina Genome Analyzer IIx,70373,0.0,6.42,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905943,SAMEA103954305,PRJEB20192,7160,Illumina Genome Analyzer IIx,48225,0.0,4.37,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905942,SAMEA103954304,PRJEB20192,7160,Illumina Genome Analyzer IIx,56871,0.0,5.17,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905941,SAMEA103954303,PRJEB20192,7160,Illumina Genome Analyzer IIx,402219,0.1,35.97,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905940,SAMEA103954302,PRJEB20192,7160,Illumina Genome Analyzer IIx,397993,0.1,35.67,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
ERR1905939,SAMEA103954301,PRJEB20192,7160,Illumina Genome Analyzer IIx,1925,0.0,0.21,Aedes albopictus,AMPLICON,Genomic,Other,,2017/05/31
SRR5438871,SAMN06689615,PRJNA381812,7160,Illumina HiSeq 2000,372471886,67.0,49458.76,Aedes albopictus,WGS,Genomic,Unspecified,,2017/04/13
SRR5422789,SAMN06691554,PRJNA345486,7160,Illumina MiSeq,6414351,1.6,955.57,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422788,SAMN06691555,PRJNA345486,7160,Illumina MiSeq,1446559,0.7,427.17,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422787,SAMN06691556,PRJNA345486,7160,Illumina MiSeq,727348,0.3,202.63,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422786,SAMN06691557,PRJNA345486,7160,Illumina MiSeq,398565,0.2,116.8,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422785,SAMN06691558,PRJNA345486,7160,Illumina MiSeq,802987,0.4,226.88,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422784,SAMN06691559,PRJNA345486,7160,Illumina MiSeq,535501,0.3,159.98,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422783,SAMN06691560,PRJNA345486,7160,Illumina MiSeq,524611,0.3,144.26,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422782,SAMN06691561,PRJNA345486,7160,Illumina MiSeq,475422,0.2,138.38,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422781,SAMN06691562,PRJNA345486,7160,Illumina MiSeq,860297,0.4,243.64,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422780,SAMN06691563,PRJNA345486,7160,Illumina MiSeq,670001,0.3,189.46,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422779,SAMN06691564,PRJNA345486,7160,Illumina MiSeq,570866,0.3,154.98,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422778,SAMN06691565,PRJNA345486,7160,Illumina MiSeq,676418,0.3,200.65,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422777,SAMN06691566,PRJNA345486,7160,Illumina MiSeq,405061,0.2,116.98,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422776,SAMN06691567,PRJNA345486,7160,Illumina MiSeq,489086,0.2,143.89,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422775,SAMN06691568,PRJNA345486,7160,Illumina MiSeq,647077,0.3,184.54,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422774,SAMN06691569,PRJNA345486,7160,Illumina MiSeq,1332420,0.6,353.85,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422773,SAMN06691570,PRJNA345486,7160,Illumina MiSeq,398982,0.2,118.82,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422772,SAMN06691571,PRJNA345486,7160,Illumina MiSeq,900242,0.4,262.39,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422771,SAMN06691572,PRJNA345486,7160,Illumina MiSeq,914364,0.4,246.13,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422770,SAMN06691573,PRJNA345486,7160,Illumina MiSeq,1215399,0.6,369.65,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422769,SAMN06691574,PRJNA345486,7160,Illumina MiSeq,986452,0.5,288.44,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422768,SAMN06691575,PRJNA345486,7160,Illumina MiSeq,549406,0.3,156.8,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422767,SAMN06691576,PRJNA345486,7160,Illumina MiSeq,518248,0.2,132.99,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422766,SAMN06691577,PRJNA345486,7160,Illumina MiSeq,560920,0.3,161.95,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422765,SAMN06691578,PRJNA345486,7160,Illumina MiSeq,760069,0.4,219.63,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422764,SAMN06691579,PRJNA345486,7160,Illumina MiSeq,823368,0.4,238.16,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422763,SAMN06691580,PRJNA345486,7160,Illumina MiSeq,551139,0.3,150.88,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422762,SAMN06691581,PRJNA345486,7160,Illumina MiSeq,1071177,0.5,304.36,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422761,SAMN06691582,PRJNA345486,7160,Illumina MiSeq,1256618,0.6,363.01,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5422760,SAMN06691583,PRJNA345486,7160,Illumina MiSeq,466422,0.2,135.84,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2017/04/06
SRR5251239,SAMN06328502,PRJNA374578,7160,Illumina Genome Analyzer IIx,6746065,0.2,105.63,Aedes albopictus,miRNA-Seq,Transcriptomic,Pcr,,2017/02/15
SRR5251238,SAMN06328503,PRJNA374578,7160,Illumina Genome Analyzer IIx,7188746,0.2,112.55,Aedes albopictus,miRNA-Seq,Transcriptomic,Pcr,,2017/02/15
SRR5251237,SAMN06328504,PRJNA374578,7160,Illumina Genome Analyzer IIx,4839196,0.1,73.55,Aedes albopictus,miRNA-Seq,Transcriptomic,Pcr,,2017/02/15
SRR5251236,SAMN06328505,PRJNA374578,7160,Illumina Genome Analyzer IIx,13699029,0.3,208.34,Aedes albopictus,miRNA-Seq,Transcriptomic,Pcr,,2017/02/15
SRR5251235,SAMN06328506,PRJNA374578,7160,Illumina Genome Analyzer IIx,15702507,0.4,241.13,Aedes albopictus,miRNA-Seq,Transcriptomic,Pcr,,2017/02/15
SRR5251234,SAMN06328507,PRJNA374578,7160,Illumina Genome Analyzer IIx,2767513,0.1,42.64,Aedes albopictus,miRNA-Seq,Transcriptomic,Pcr,,2017/02/15
SRR5168339,SAMN06217828,PRJNA360961,7160,Illumina MiSeq,1964986,0.1,57.91,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168338,SAMN06217828,PRJNA360961,7160,Illumina MiSeq,2470716,0.1,76.31,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168337,SAMN06217828,PRJNA360961,7160,Illumina MiSeq,2943828,0.1,81.21,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168336,SAMN06217829,PRJNA360961,7160,Illumina MiSeq,2360151,0.1,72.23,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168335,SAMN06217829,PRJNA360961,7160,Illumina MiSeq,2738026,0.1,83.93,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168334,SAMN06217829,PRJNA360961,7160,Illumina MiSeq,2387982,0.1,73.56,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168333,SAMN06217830,PRJNA360961,7160,Illumina MiSeq,4385510,0.2,123.58,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168332,SAMN06217830,PRJNA360961,7160,Illumina MiSeq,5260401,0.3,147.96,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168331,SAMN06217830,PRJNA360961,7160,Illumina MiSeq,5038158,0.3,142.13,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168330,SAMN06217830,PRJNA360961,7160,Illumina MiSeq,6229086,0.3,172.81,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168329,SAMN06217831,PRJNA360961,7160,Illumina MiSeq,5435559,0.3,152.49,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168328,SAMN06217831,PRJNA360961,7160,Illumina MiSeq,4888374,0.2,138.1,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168327,SAMN06217831,PRJNA360961,7160,Illumina MiSeq,4965806,0.2,137.74,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5168326,SAMN06217831,PRJNA360961,7160,Illumina MiSeq,6528416,0.3,179.57,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2017/03/01
SRR5026638,SAMN05908721,PRJNA345486,7160,NextSeq 500,151725562,22.9,10030.26,Aedes albopictus,WGS,Genomic,Random,,2016/11/17
SRR5010607,SAMN05908721,PRJNA345486,7160,Illumina MiSeq,27739252,16.7,8049.19,Aedes albopictus,RNA-Seq,Transcriptomic,Random,,2016/11/16
ERR1592573,SAMEA4390757,PRJEB15203,7160,Illumina HiSeq 2500,43666029,1.6,1167.49,Aedes albopictus,miRNA-Seq,Viral Rna,Random,Small RNA-Seq,2016/11/03
ERR1592572,SAMEA4390756,PRJEB15203,7160,Illumina HiSeq 2500,41734969,1.5,1103.24,Aedes albopictus,miRNA-Seq,Viral Rna,Random,Small RNA-Seq,2016/11/03
SRR4427733,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.7,5860.55,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427732,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.2,4491.41,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427731,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.1,333.88,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427730,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.7,5978.45,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427729,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.6,5670.91,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427728,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.7,5874.87,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427727,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.7,5794.22,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427726,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.5,5442.63,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427725,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.5,5401.84,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427724,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.3,4807.76,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427723,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.6,5498.54,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427722,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.5,1882.84,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427721,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.7,2789.1,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427720,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.1,7152.17,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427719,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.6,2322.48,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427718,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.8,3008.41,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427717,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.7,2608.5,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427716,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.5,1796.19,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427715,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.6,2171.89,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427714,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.2,4280.38,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427713,SAMN05908721,PRJNA345486,7160,PacBio RS II,108988,0.8,2812.92,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427712,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,3.4,11849.65,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427711,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.0,6820.64,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427710,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.4,4878.66,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427709,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.9,9956.49,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427708,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,3.1,10685.17,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427707,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.9,9885.8,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427706,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,3.1,10485.27,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427705,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,3.4,11382.89,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427704,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.1,7297.18,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427703,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.8,9757.75,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427702,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.7,5901.78,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427701,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.3,4576.13,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427700,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,3.4,11538.25,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427699,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,3.0,10178.9,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427698,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.3,1428.06,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427697,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.4,1427.48,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427696,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.3,1342.02,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427695,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.4,1473.98,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427694,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.4,1450.25,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427693,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.4,1445.85,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427692,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.3,7919.81,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427691,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.6,8940.02,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427690,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.7,5790.21,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427689,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.4,8219.53,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427688,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.8,9503.87,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427687,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.8,9741.56,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427686,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.7,2613.58,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427685,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.7,2530.72,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427684,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.4,1542.28,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427683,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.3,4566.56,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427682,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.0,3575.7,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427681,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.1,3809.04,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427680,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.9,3495.2,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427679,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.8,2932.37,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427678,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.7,2670.82,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427677,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.9,6690.85,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427676,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.4,4794.45,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427675,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.5,1980.25,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427674,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.6,9783.99,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427673,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.4,1662.24,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427672,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.4,1528.4,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427671,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.5,1818.79,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427670,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.4,1623.32,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427669,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.7,6121.67,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427668,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.5,5368.22,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427667,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.9,6833.54,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427666,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.1,7412.26,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427665,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,1.8,6223.03,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427664,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.1,7178.44,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427663,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,0.9,3241.73,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427662,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.0,6946.22,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
SRR4427661,SAMN05908721,PRJNA345486,7160,PacBio RS II,163482,2.8,9352.08,Aedes albopictus,WGS,Genomic,Random,,2016/11/05
